,Alg,Run,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,f1,f2,f3,Nvars
0,NSGAII,1,6,32,20,45,36,43,13,45,0.05713636858553265,0.13787735188410366,0.17529131107265106,0.13005508517980266,0.14012511627487612,0.20671972819151502,0.13801704171600454,0.014777997095514351,-1.0413399801892813,0.7411775146249234,-0.430018912711383,16.0
0,NSGAII,1,8,32,22,45,33,45,19,45,0.2012170513283067,0.12727163307457112,0.13345698328655917,0.20900071861647665,0.12722032329440908,0.18785379084050358,0.0004418883925463746,0.01353761116662723,-1.1386329035638743,0.2931314903052452,-0.20753383857757998,16.0
0,NSGAII,1,6,32,20,45,20,43,13,45,0.06301201979929713,0.1375286630583175,0.17147371264944752,0.12806653997954695,0.14041738199234424,0.20742225731793176,0.13833690453323985,0.013742520669875146,-1.0466662782737586,0.665878919261889,-0.4282222685252871,16.0
0,NSGAII,1,8,32,20,41,33,45,20,45,0.1723381262865603,0.10590973612469237,0.17981857400973128,0.12232246902245043,0.13582765455566062,0.1608969897799617,0.1122463772768726,0.010640072944070624,-1.1068652660084277,0.3286076989202034,-0.36186406803038507,16.0
0,NSGAII,1,8,32,20,45,20,43,19,45,0.03773035667822286,0.1420881715455323,0.1769346070529478,0.1886996268903554,0.17185819904926491,0.24865833059280995,0.01757378135426243,0.016456926836604355,-1.1145486506329647,0.40778033201007424,-0.3725090831414521,16.0
0,NSGAII,1,6,32,20,45,20,43,13,45,0.06230549863285517,0.13598662533674222,0.16943960513232678,0.12663059614697766,0.14438276066202768,0.20509640476487398,0.14257007642621733,0.013588432897979261,-1.0444529283726154,0.6681137653394739,-0.4283017487728374,16.0
0,NSGAII,1,8,32,20,45,20,43,20,45,0.07430941977381227,0.1460651138712007,0.19653877825338015,0.19721835100406482,0.12423562801168367,0.1772089523666847,0.07264967639478938,0.011774080324384307,-1.1072802072717904,0.38415510702972405,-0.38290207982303615,16.0
0,NSGAII,1,6,32,20,45,36,43,13,45,0.05679174497203916,0.13704573110732848,0.1743294213853968,0.12927064517219575,0.1400749404291796,0.20547287786704774,0.14232577691083528,0.014688862155977048,-1.0396326471489374,0.7445114553161116,-0.43072605815088044,16.0
0,NSGAII,1,8,32,20,45,20,43,13,43,0.03558582446578612,0.16746704901185885,0.17042812205156693,0.12564738193216954,0.1435640645772253,0.20335625897754722,0.14047937966596136,0.013471919317884856,-1.0575365764562654,0.549690819198588,-0.42527168696640133,16.0
0,NSGAII,1,6,32,20,45,20,43,13,43,0.03087257580719409,0.1675522140701557,0.1727268896835061,0.1244671703501041,0.14062121130219776,0.2034627773807315,0.14683140687721816,0.013465754528892659,-1.0494514029125712,0.6233787402106774,-0.4281220259398879,16.0
0,NSGAII,1,8,32,18,45,33,43,13,45,0.19465512453150846,0.1500916350451687,0.13025151169349175,0.20398077998188843,0.12411513114647645,0.18320427287839036,0.0004788976822950453,0.013222647040781058,-1.172834340016646,0.4323873205044486,-0.2237530580250494,16.0
0,NSGAII,1,6,32,20,43,30,13,14,45,0.0327174638150558,0.12492462699108671,0.22099538541615094,0.1495407469192342,0.13366819739970323,0.1966638013610635,0.12715531470571304,0.014334463391992503,-0.9936220298920567,0.9046553012050143,-0.43552734467795284,16.0
0,NSGAII,1,8,32,22,41,22,45,20,45,0.19366336373432816,0.14218632024984526,0.1616883940023018,0.11094772747400251,0.12398813650348477,0.18069601722413597,0.07488283100713053,0.01194720980477109,-1.101780638881616,0.22751504259011276,-0.26052878583596634,16.0
0,NSGAII,1,8,32,20,45,33,43,20,45,0.05401724369201302,0.15195836189595316,0.16604296826390869,0.12327480491568914,0.16052197042460695,0.19548493270487344,0.13576028547021057,0.012939432632745178,-1.1294679047932306,0.4272666162620916,-0.343807119716809,16.0
0,NSGAII,2,24,41,13,43,52,20,31,32,0.09333818616102943,0.04992249128979258,0.19183715730895276,0.15949519151877664,0.1430169042495338,0.1916692381056663,0.04640139589821481,0.12431943546803388,-1.001449067732126,0.9547105175852487,-0.4354594967725126,16.0
0,NSGAII,2,24,41,13,43,52,20,31,32,0.09372023673427024,0.05008936582133478,0.19247840607140915,0.16002833168627006,0.14349496290170963,0.19230992556924395,0.04418372324583112,0.12369504796993114,-1.0008672257292883,0.9547090116368551,-0.4355053597396353,16.0
0,NSGAII,2,22,41,18,41,53,20,32,32,0.16971631178392194,0.049920082170221564,0.21394270285475,0.1935221146333021,0.188525633794758,0.061266724543637,0.04948879216892025,0.07361763805048907,-1.1097485783083378,0.1367571684125343,0.32573043527107914,16.0
0,NSGAII,2,8,29,45,43,53,45,32,33,0.11268820640702662,0.048596794957965754,0.013284824738145481,0.21549728633440823,0.21000007814814023,0.0881079956672999,0.13154660684728448,0.18027820689972934,-1.2405344223211998,0.27833572199048745,0.1694386752715371,16.0
0,NSGAII,2,23,41,13,43,52,20,32,32,0.07204430471321457,0.0521766666612217,0.18431118321823003,0.16552264726456975,0.14754273798912074,0.19699961336231733,0.04892603482186326,0.13247681196946254,-1.0203269390824194,0.7493539168374753,-0.43081992637501526,16.0
0,NSGAII,2,8,41,13,43,52,20,32,32,0.07372592162495792,0.05132079089036022,0.1961096007239097,0.16310327108514064,0.14536093733244915,0.19536113255150112,0.04478678038373966,0.13023156540794156,-1.0289200757734926,0.6269923553515142,-0.4277685699336485,16.0
0,NSGAII,2,22,41,13,43,52,20,31,32,0.11960663321047066,0.07455355396900099,0.04400599070291615,0.23957236650338792,0.09955930501617671,0.2768081104044274,0.07127046374873047,0.0746235764448896,-1.0695541800790742,0.49176008179629427,-0.4096687807803438,16.0
0,NSGAII,2,8,29,45,43,53,45,32,33,0.09884303807116757,0.04271963067192926,0.01180417782760299,0.18902072502998887,0.1673018257293725,0.216814815878578,0.11536703280596897,0.15812875398539183,-1.2307736267184366,0.23566408967301952,0.11569414071430749,16.0
0,NSGAII,2,22,29,45,41,53,22,32,32,0.11098903518286128,0.05030669075093972,0.026357112202668297,0.21901957060853383,0.19345233501227008,0.09068801688009763,0.1337375283763784,0.17544971098625084,-1.1463986053531268,0.14991412510963398,0.24699760701471307,16.0
0,NSGAII,2,8,41,45,43,52,43,32,33,0.08040979339690162,0.04689031192112062,0.17923767062102455,0.15183118113522442,0.13646227695639815,0.17940750415684975,0.0967168567454322,0.12904440506704878,-1.1549415173434918,0.4676169085624577,-0.28313886209290823,16.0
0,NSGAII,2,7,41,45,41,52,43,32,33,0.0886026560386961,0.051693410131710284,0.19688087226868836,0.16693156184156235,0.060746482933665066,0.18553706093520647,0.1057250561563239,0.1438828996941475,-1.126903382931252,0.4835317893916927,-0.3234088111200899,16.0
0,NSGAII,2,24,41,13,43,52,20,32,32,0.09333122880184967,0.049918770104312796,0.1918228579095074,0.15955784212390856,0.14300624387554792,0.19165495122279383,0.046397937172574386,0.1243101687895055,-1.003346928729048,0.921404897192311,-0.43478893421946935,16.0
0,NSGAII,2,8,41,45,43,53,20,32,32,0.06865497930396,0.04104567481892225,0.17496397163310795,0.1570771122827269,0.13631221032086285,0.18876653247395506,0.09746410147639163,0.13571541769007328,-1.1798033623240696,0.22067346194795956,0.02342785454920064,16.0
0,NSGAII,2,8,41,45,41,52,20,32,32,0.08966780453856707,0.0438328289224574,0.19924770160683702,0.16658502858820334,0.06571525796151953,0.1877675191512592,0.10246074503792835,0.14472311419322811,-1.1001728981926828,0.3221147420177084,-0.3660055671534316,16.0
0,NSGAII,2,8,41,45,43,53,20,32,33,0.08581013300745316,0.039545061565072995,0.16849025522910113,0.15126521473040652,0.14855540700133002,0.18178211741754188,0.09385790217352837,0.13069390887556595,-1.189920312827259,0.22534116874317603,0.0868378509123643,16.0
0,NSGAII,2,22,41,18,41,53,20,32,32,0.1696761784552864,0.04990827741767779,0.2138921111778947,0.193476351874595,0.1884810525689596,0.0612522366163147,0.04947708940482519,0.07383670248444661,-1.1097976686299067,0.13676053535508895,0.32539372793190524,16.0
0,NSGAII,2,8,41,43,41,52,20,32,33,0.09488031588896932,0.03734680791175778,0.19452103155854278,0.16433451381164546,0.15274097539445994,0.18278443449711493,0.04233112961410588,0.13106079132340387,-1.0955153422484996,0.40913145054297273,-0.37429794349682666,16.0
0,NSGAII,2,24,41,13,43,52,20,32,32,0.07372694068087192,0.05101144775680577,0.1960216903253915,0.16307308243572222,0.14536294654331539,0.1953638328760695,0.045177638736712454,0.13026242064511126,-1.006530847556566,0.8673686891557034,-0.4343683838305511,16.0
0,NSGAII,2,8,41,13,43,52,20,32,32,0.06916721361767791,0.05185983614719673,0.17171288322120473,0.15779210989004921,0.13467179902714696,0.18535797952571897,0.09654377714309412,0.13289440142791134,-1.0440323900900559,0.6076367020030422,-0.4201861989998919,16.0
0,NSGAII,2,24,41,13,43,52,20,32,32,0.07288299846079868,0.050623259500355906,0.17821496245819604,0.16195153093508646,0.16155190774054484,0.19255940894446408,0.044833844753539596,0.1373820872070146,-1.0122829763782268,0.8510533594803671,-0.43332571802014475,16.0
0,NSGAII,2,8,41,45,41,53,20,32,32,0.09695234728105472,0.05596138699470005,0.18451132704839052,0.16827957393541867,0.04958475925925811,0.1990896765466088,0.10278639967238938,0.14283452926217982,-1.1168052903236534,0.2609427818165618,-0.23178611845327982,16.0
0,NSGAII,2,22,41,18,43,53,45,32,32,0.1397739063333279,0.041112871332580986,0.17619760290095904,0.1594170405611096,0.1404668044825152,0.18299493125976846,0.09723463830639185,0.06280220482334682,-1.1701013057669407,0.19452784093095205,0.09648435422283784,16.0
0,NSGAII,2,23,41,13,43,52,20,31,32,0.07309913627010733,0.044192477132872846,0.18700976228177638,0.16794613531695804,0.14970297448027448,0.19988396917222398,0.043749083568082145,0.13441646177770486,-1.0176995188795677,0.7885172661239876,-0.43196728668313944,16.0
0,NSGAII,2,22,41,13,43,52,20,31,32,0.1097407775084474,0.07291105438278539,0.04037611882502819,0.21981103442111555,0.09134707037067101,0.2539753560571482,0.1433704016820452,0.06846818675275894,-1.0773383622270318,0.5456046431739179,-0.3958470362172244,16.0
0,NSGAII,2,8,41,45,43,53,45,32,33,0.10564100990535441,0.061603689014267916,0.21438051822226006,0.19947320634287247,0.07001075067200263,0.05225694802458662,0.1270975477521249,0.16953633006653088,-1.1977872678846289,0.32314846310505374,-0.12179970734004678,16.0
0,NSGAII,2,8,28,45,43,53,20,32,32,0.11176025207150515,0.06362264764778376,0.21296659930031023,0.19423046164267183,0.057231370725139376,0.07668981429309879,0.11863739247769976,0.16486146184179118,-1.1750508631945042,0.34411819711976394,-0.16447746612562916,16.0
0,NSGAII,2,21,41,17,41,52,20,32,32,0.09935742867197472,0.05992651393871988,0.006587875916654061,0.23105667676437577,0.08596468326002935,0.26132562884670124,0.06360615115462788,0.1921750414469171,-1.0601124833110522,0.447731714096627,-0.39103570075661,16.0
0,NSGAII,2,8,29,45,43,52,45,32,33,0.10769772016558875,0.04216286661403747,0.01152599248386194,0.18692241880307187,0.15926010473427546,0.22097355755877343,0.11516664176295391,0.1562906978774372,-1.1569384633300532,0.421647629288561,-0.26207104935203385,16.0
0,NSGAII,2,8,41,45,43,53,43,32,33,0.11505640972817736,0.06180896821302556,0.2141979030564286,0.19705725523082607,0.06873192946666073,0.050241529092586626,0.12305913060918605,0.1698468746031091,-1.1992018952061934,0.32796694204136656,-0.13304812679913647,16.0
0,NSGAII,2,8,41,13,43,52,20,32,32,0.07367721692727752,0.05128688743347637,0.19588948716954527,0.16296310085105278,0.14526490922793345,0.1952320733998526,0.04554079294651677,0.13014553204434517,-1.0290750761287328,0.6268301325018704,-0.42774860622211075,16.0
0,NSGAII,2,22,41,13,43,52,20,31,32,0.11358934827896754,0.052401211185163075,0.028186554039364518,0.22751973068988204,0.09455058025079875,0.26448488175081525,0.1483983516364619,0.07086934216854683,-1.0835826236301707,0.5479888042608876,-0.38631586557720266,16.0
0,NSGAII,2,22,41,17,41,52,20,31,32,0.0982908505226886,0.05928321719499127,0.017251916632535384,0.2285763387969233,0.08504187301824909,0.25852036094371894,0.06292335438856331,0.19011208850233016,-1.0574653787752404,0.39387492004587754,-0.3976986237474649,16.0
0,NSGAII,2,8,41,45,43,53,45,32,32,0.10407992430009329,0.06003209871949296,0.019607579347217907,0.17825781506361138,0.1565854925850315,0.21372264174482988,0.11407111891054654,0.15364332932917657,-1.2128254147200537,0.23731895245824536,0.0752043038379593,16.0
0,NSGAII,2,8,29,45,43,53,45,32,32,0.12488580477183127,0.08012021271491093,0.0052389022711893185,0.23882314652174824,0.09917322430389473,0.09764498252815973,0.15068464771831538,0.20342907916995037,-1.2022207845784012,0.34986571675776645,-0.08064876866842517,16.0
0,NSGAII,2,8,29,45,43,52,45,32,33,0.08919313911730498,0.04868085057940138,0.1676028264662961,0.15480548036496491,0.1318960945093386,0.1830059654956646,0.09537875346518315,0.12943689000184633,-1.1513046886409262,0.404917099424945,-0.2555316823069517,16.0
0,NSGAII,2,8,41,45,41,52,43,32,33,0.08951324760931553,0.04355600095859495,0.198904266043992,0.16864715909202035,0.06560198711109812,0.18744387153523315,0.10097184754838462,0.1453616201013614,-1.1401476722810715,0.39044398367315364,-0.3147687717582564,16.0
0,NSGAII,2,8,29,17,41,53,22,32,32,0.09995141755017246,0.05149081948823319,0.014022095836004316,0.22582696404180272,0.09685709608126752,0.2677738883127236,0.055198578796979966,0.18887913989281624,-1.127163281052049,0.19110973780721738,-0.026116987270247978,16.0
0,NSGAII,2,8,28,45,41,53,20,32,32,0.11142976729671263,0.06343450995133217,0.21233560403724597,0.19365610529339694,0.05706213258980425,0.07942135725382482,0.11828657140125945,0.1643739521764238,-1.1380381921687839,0.263283555327464,-0.1788948331188876,16.0
0,NSGAII,2,8,41,45,43,53,43,32,33,0.08751437806926839,0.05047728290502456,0.17985426379969927,0.149885983547594,0.12975727750797061,0.1797061652129111,0.09360141956846012,0.12920322938907183,-1.2174432503021868,0.2912223363800384,-0.00293342579725513,16.0
0,NSGAII,2,22,29,45,41,53,46,32,32,0.1133896668097787,0.04968870902875944,0.026033333926904854,0.21631863371782473,0.19163201293708232,0.08957397944260964,0.13209465847433408,0.18126900566270626,-1.1476182014624425,0.16945908650540006,0.1965726169089344,16.0
0,NSGAII,2,8,41,45,41,53,45,32,33,0.0954694495891709,0.05683614200554907,0.19373906114355532,0.180231803385828,0.16076616327953153,0.04745689681194192,0.11479408402206305,0.15070639976236036,-1.1739370947883307,0.18602763941787073,0.19097818307201098,16.0
0,NSGAII,2,8,41,45,43,53,20,32,32,0.08833161877311262,0.051469721107902586,0.19676898379928218,0.1645126469571801,0.06489773495461079,0.18543161921541448,0.10566497203248343,0.1429227031600138,-1.1599531959185814,0.30113549155940256,-0.17630008360934743,16.0
0,NSGAII,2,8,41,45,41,53,20,32,32,0.10499823488698441,0.059986898459997606,0.19982356487537895,0.18224476999542874,0.05369970243655476,0.2156117433754944,0.11045183675816957,0.07318324921199143,-1.109524201861908,0.24370668134749227,-0.21532551362470934,16.0
0,NSGAII,2,8,41,13,43,52,20,32,32,0.08619051597753381,0.04999590000091459,0.16548181320573424,0.1520518954671001,0.14691953873661012,0.1786317599976069,0.09265661078039707,0.12807196583410319,-1.0460984181955928,0.5982503579343331,-0.4179158974727037,16.0
0,NSGAII,2,22,41,18,41,53,20,32,32,0.13004252208376635,0.03825049766759934,0.16393031623307508,0.14828335356438296,0.1313354015342302,0.17491746020351295,0.0897618505756019,0.12347859813783119,-1.1122461832724742,0.16397795419439193,0.06052803590593385,16.0
0,NSGAII,2,22,41,18,41,53,45,32,32,0.12830771969492205,0.03774022569144149,0.16174344151203612,0.14630521355396675,0.14252780962529088,0.17258401401261114,0.08856440323060707,0.12222717267912453,-1.142171166577142,0.17394166196088817,0.13743708970697568,16.0
0,NSGAII,2,8,41,45,41,53,20,32,32,0.1043276471890977,0.05960378272300497,0.1987826208145667,0.18108083518362292,0.05437934772664598,0.2142347051540125,0.11487520829820273,0.07271585291084635,-1.1103948904559862,0.24350292492504436,-0.21354879250561093,16.0
0,NSGAII,2,8,29,44,41,53,22,32,33,0.13944911524220494,0.06013743830492458,0.007800369611074987,0.26598452073866113,0.10848823297735398,0.12059557950433758,0.07445452636468068,0.22309021725676212,-1.1464860984133478,0.21863635600836717,-0.011136201360302932,16.0
0,NSGAII,2,8,41,13,43,52,20,32,33,0.0861553754575189,0.04997551629738619,0.16541434502895044,0.15200419455175426,0.14686939848681305,0.17855893048885754,0.09300248975595662,0.12801974993276302,-1.0450995713347389,0.5981872489805571,-0.41923339088060313,16.0
0,NSGAII,2,22,30,45,41,53,22,32,32,0.11412612794223366,0.051728603780841695,0.0016013442257365768,0.22159355794836152,0.1984284003278056,0.09325130361060815,0.13886188457250928,0.18040877759190357,-1.1413042307874206,0.16456227094336628,0.22798105271019362,16.0
0,NSGAII,3,53,29,33,22,52,42,41,32,0.19889367644562375,0.15118125118801742,0.005798116490802035,0.1805916932117377,0.08175611785991761,0.07355816738479902,0.16806807453930706,0.14015290287979523,-1.1246779225155557,0.14896281929697447,0.3132097361267189,16.0
0,NSGAII,3,52,13,33,20,32,43,24,30,0.14104619247371983,0.20314051051714668,0.006567413510643068,0.2428970667137019,0.11004099259921864,0.10686957916174591,0.09324776583437966,0.09619047918944432,-0.9830504454981005,1.0106516544453625,-0.43915627446797395,16.0
0,NSGAII,3,53,43,33,45,53,8,43,32,0.15141123526363198,0.11749461746756842,0.15451270333871941,0.14033238795824193,0.06353553078690206,0.11595942866159215,0.13406982234863615,0.12268427417470786,-1.2413144966815925,0.29005866691930376,0.19109757888493897,16.0
0,NSGAII,3,53,29,33,22,52,42,41,32,0.1931837706673688,0.14624349686093527,0.005608743307511082,0.1735710036199793,0.0790851744804703,0.07439200818843153,0.19267135689854153,0.13524444597676208,-1.1215747523012163,0.14654139464078636,0.3014913287770756,16.0
0,NSGAII,3,20,13,33,45,32,43,41,32,0.21065008327031587,0.15795542169267504,0.005975387753254797,0.18902196749465003,0.08614890926556881,0.1548581517151033,0.05003386987128297,0.1453562089371491,-1.057998107769515,0.535643760058377,-0.41833331797210804,16.0
