,Alg,Run,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,f1,f2,f3,Nvars
0,NSGAII,1,6,6,11,6,1,11,6,6,0.1852921223057458,0.18493747401784424,0.03921399941731902,0.22413759124997026,0.0014222141974880552,0.0005952363440769611,0.1467922877792306,0.21760907468832516,-0.9812505538491095,0.761804047069357,-0.2282406034498418,16.0
0,NSGAII,1,6,7,12,5,4,11,12,6,0.16623752399164943,0.08968088228383342,0.2167324129703819,0.2685796277109133,0.0053773562217784955,0.1672574528275623,0.060231699920168115,0.025903044073713178,-0.8671158977098536,0.9257798608668126,-0.30623109976765445,16.0
0,NSGAII,1,3,4,12,5,3,11,6,6,0.15535471963692707,0.08971527506406252,0.15236443544866007,0.2593209363258433,0.1288012013188148,0.1585910275029603,0.03016206587916663,0.025690338823565247,-0.896612835820128,1.0797868853504162,-0.3221570323260528,16.0
0,NSGAII,1,3,4,11,5,3,11,6,6,0.24109249431376129,0.13802307974147068,0.09615659573910672,0.011053867574358498,0.19073118264410763,0.24579445029940106,0.04624965875395375,0.03089867093384021,-0.9324983587258653,1.1336473338812527,-0.309080586731325,16.0
0,NSGAII,1,6,4,13,5,1,11,6,6,0.2627920185560478,0.15934629065481168,0.36917738626239277,0.04729895330314259,0.008909121160797943,0.05633303029369995,0.05216547835412801,0.04397772141497907,-0.9117005004255594,0.3661770958142251,0.7231653579141236,16.0
0,NSGAII,1,6,4,13,6,1,11,6,6,0.23267978713699733,0.14218464611658851,0.321393614522408,0.09846043251394948,0.002704603618801224,0.049770548586161624,0.03963440367964219,0.11317196382545185,-0.9208798528771764,0.3773695730557526,0.6013083384331731,16.0
0,NSGAII,1,6,7,12,5,3,11,12,6,0.21026126681645196,0.07641792403952953,0.1779641301644291,0.23937017297200971,0.12959576142174625,0.14004482054374304,0.02569011162263509,0.0006558124194551443,-0.8804085354465491,0.9637970737307799,-0.31395527984712096,16.0
0,NSGAII,1,6,4,13,5,1,11,6,6,0.2439246735659257,0.149056107609619,0.33682792987382915,0.04028492512848057,0.008269484297307277,0.052165282368989076,0.04836732037363242,0.12110427678221693,-0.914918305848307,0.3710693961710005,0.6511645182866319,16.0
0,NSGAII,1,6,7,12,5,4,11,12,6,0.19512555513577318,0.10526523447003426,0.0896891126863853,0.3152522228247564,7.313472602190654e-05,0.19632272275189142,0.0706985017671731,0.027573515637964407,-0.8854326261446098,0.8884268079805415,-0.3050832696850671,16.0
0,NSGAII,1,6,4,13,6,1,11,13,6,0.19157257081246176,0.11614858164211983,0.24571196499342637,0.3232826989426181,0.0057415860474785444,0.038160296414807615,0.0356280739626911,0.04375422718439673,-0.9274092858954528,0.38894001233179964,0.4908395930233331,16.0
0,NSGAII,1,6,6,11,5,1,11,6,6,0.387782355423496,0.38842710138949305,0.09199876219484948,0.024234336291508802,0.0029870989707146463,0.0012501843068819267,0.05256131953777195,0.050758841885284144,-0.9774255977217411,0.7708324859594662,-0.24118925439040909,16.0
0,NSGAII,1,6,6,13,6,1,11,13,6,0.1834102065540417,0.17394805222770257,0.16827277416850905,0.21746165123289535,0.002176737825026685,0.0005668253871404953,0.0409278513650404,0.21323590123964375,-0.9496780507091848,0.4373412520583293,0.2571622451771706,16.0
0,NSGAII,1,6,4,13,6,1,11,13,6,0.20296390789751653,0.08851376377466695,0.18110962714680495,0.23773863096599393,0.007350437237478366,0.004092983440566011,0.04479062768398555,0.2334400218529877,-0.9390515129087954,0.43256367847875177,0.32789220860272605,16.0
0,NSGAII,1,6,7,11,5,0,11,12,6,0.19538370655000076,0.10625464730159778,0.0679503304957524,0.32132249037840743,0.005946123171087802,0.2001029703367838,0.07205982070577921,0.030979911060590677,-0.9047068498274783,0.865400166179957,-0.3028419616107864,16.0
0,NSGAII,1,6,4,13,6,1,11,13,6,0.15220837514219435,0.08331833758451714,0.21952983919310506,0.27416714555176913,0.000917186334533466,0.0007156537863830686,0.053217527808820206,0.21592593459867757,-0.9341186966861467,0.3985262699575203,0.4565211153195862,16.0
0,NSGAII,1,6,6,13,6,1,11,5,6,0.19446913815422487,0.16853599938261188,0.1822263740895885,0.21648525387447404,0.003438488711255369,0.00048345413391842233,0.025601819242820515,0.20875947241110626,-0.9513799124318486,0.4748400053764884,0.18787281213600168,16.0
0,NSGAII,1,6,6,13,6,1,11,13,6,0.2780967442448419,0.2593651592891651,0.0824857974709572,0.30465777337198086,0.006209867918397029,0.0015041163808564842,0.06314288231788066,0.004537659005920897,-0.9592961622036832,0.5304676247271677,0.09032470868537196,16.0
0,NSGAII,1,6,6,11,6,1,11,13,6,0.28030214657673247,0.23869604240030345,0.06801496967438324,0.310514067535729,0.0022147914493390796,0.03288712226048686,0.036490143059586116,0.03088071704343997,-0.9727829381815183,0.7132065223638105,-0.17206377848744472,16.0
